index,item_id,dept_id,cat_id,store_id,state_id,sales,day
39492,37,1,0,0,6,11,923
39493,47,2,0,8,55,5,923
39494,78,2,0,1,6,3,923
39495,165,6,2,2,6,3,923
39496,77,2,0,2,6,5,923
39497,81,2,0,2,6,16,923
39498,5,0,0,2,6,6,923
39499,113,3,1,4,48,1,923
39500,163,6,2,7,55,2,923
39501,36,1,0,7,55,1,923
39502,66,2,0,9,55,2,923
39503,54,2,0,5,48,1,923
39504,73,2,0,5,48,1,923
39505,48,2,0,3,6,2,923
39506,154,5,2,4,48,2,923
39507,132,5,2,2,6,8,923
39508,176,6,2,3,6,3,923
39509,138,5,2,0,6,2,923
39510,51,2,0,8,55,8,923
39511,83,2,0,0,6,2,923
39512,55,2,0,6,48,1,923
39513,139,5,2,1,6,1,923
39514,149,5,2,7,55,1,923
39515,157,5,2,6,48,3,923
39516,4,0,0,7,55,2,923
39517,156,5,2,1,6,1,923
39518,14,0,0,0,6,4,923
39519,57,2,0,8,55,3,923
39520,72,2,0,2,6,9,923
39521,32,1,0,6,48,1,923
39522,88,2,0,9,55,3,923
39523,71,2,0,3,6,1,923
39524,0,0,0,2,6,1,923
39525,177,6,2,5,48,1,923
39526,115,3,1,3,6,5,923
39527,74,2,0,3,6,1,923
39528,46,2,0,1,6,5,923
39529,62,2,0,7,55,1,923
39530,130,5,2,1,6,2,923
39531,1,0,0,0,6,5,923
39532,99,3,1,3,6,2,923
39533,143,5,2,0,6,4,924
39534,59,2,0,6,48,4,924
39535,91,2,0,0,6,15,924
39536,60,2,0,2,6,19,924
39537,13,0,0,6,48,3,924
39538,11,0,0,0,6,5,924
39539,148,5,2,7,55,4,924
39540,126,4,1,4,48,1,924
39541,87,2,0,8,55,1,924
39542,147,5,2,9,55,8,924
39543,96,3,1,7,55,5,924
39544,107,3,1,6,48,1,924
39545,34,1,0,2,6,2,924
39546,42,2,0,3,6,10,924
39547,75,2,0,1,6,3,924
39548,161,6,2,5,48,1,924
39549,63,2,0,6,48,1,924
39550,97,3,1,9,55,2,924
39551,3,0,0,2,6,2,924
39552,37,1,0,0,6,27,924
39553,136,5,2,9,55,2,924
39554,47,2,0,8,55,1,924
39555,78,2,0,1,6,2,924
39556,128,5,2,4,48,1,924
39557,165,6,2,2,6,2,924
39558,81,2,0,2,6,5,924
39559,5,0,0,2,6,13,924
39560,113,3,1,4,48,1,924
39561,36,1,0,7,55,1,924
39562,145,5,2,4,48,2,924
39563,66,2,0,9,55,1,924
39564,73,2,0,5,48,1,924
39565,27,1,0,5,48,1,924
39566,48,2,0,3,6,2,924
39567,154,5,2,4,48,1,924
39568,132,5,2,2,6,2,924
39569,176,6,2,3,6,3,924
39570,138,5,2,0,6,3,924
39571,28,1,0,8,55,5,924
39572,51,2,0,8,55,6,924
39573,141,5,2,9,55,1,924
39574,83,2,0,0,6,6,924
39575,18,1,0,7,55,1,924
39576,149,5,2,7,55,3,924
39577,40,2,0,6,48,1,924
39578,4,0,0,7,55,2,924
39579,119,4,1,5,48,2,924
39580,14,0,0,0,6,5,924
39581,110,3,1,6,48,1,924
39582,57,2,0,8,55,2,924
39583,32,1,0,6,48,5,924
39584,118,4,1,2,6,1,924
39585,88,2,0,9,55,4,924
39586,71,2,0,3,6,4,924
39587,53,2,0,3,6,2,924
39588,115,3,1,3,6,8,924
39589,74,2,0,3,6,2,924
39590,46,2,0,1,6,4,924
39591,179,6,2,7,55,1,924
39592,130,5,2,1,6,1,924
39593,50,2,0,7,55,4,924
39594,1,0,0,0,6,3,924
39595,99,3,1,3,6,1,924
39596,143,5,2,0,6,6,925
39597,59,2,0,6,48,6,925
39598,172,6,2,6,48,1,925
39599,24,1,0,9,55,1,925
39600,61,2,0,6,48,1,925
39601,91,2,0,0,6,21,925
39602,60,2,0,2,6,66,925
39603,13,0,0,6,48,1,925
39604,11,0,0,0,6,6,925
39605,148,5,2,7,55,6,925
39606,147,5,2,9,55,6,925
39607,135,5,2,7,55,1,925
39608,96,3,1,7,55,1,925
39609,34,1,0,2,6,3,925
39610,42,2,0,3,6,10,925
39611,75,2,0,1,6,13,925
39612,160,5,2,9,55,1,925
39613,104,3,1,0,6,1,925
39614,159,5,2,0,6,1,925
39615,37,1,0,0,6,10,925
39616,136,5,2,9,55,2,925
39617,7,0,0,0,6,2,925
39618,47,2,0,8,55,2,925
39619,78,2,0,1,6,3,925
39620,85,2,0,3,6,2,925
39621,165,6,2,2,6,3,925
39622,77,2,0,2,6,9,925
39623,81,2,0,2,6,1,925
39624,5,0,0,2,6,9,925
39625,113,3,1,4,48,1,925
39626,66,2,0,9,55,4,925
39627,174,6,2,7,55,1,925
39628,22,1,0,9,55,1,925
39629,154,5,2,4,48,3,925
39630,132,5,2,2,6,3,925
39631,140,5,2,1,6,1,925
39632,176,6,2,3,6,2,925
39633,28,1,0,8,55,3,925
39634,51,2,0,8,55,4,925
39635,141,5,2,9,55,3,925
39636,83,2,0,0,6,4,925
39637,18,1,0,7,55,2,925
39638,139,5,2,1,6,7,925
39639,149,5,2,7,55,1,925
39640,157,5,2,6,48,2,925
39641,40,2,0,6,48,1,925
39642,4,0,0,7,55,5,925
39643,156,5,2,1,6,1,925
39644,92,3,1,7,55,2,925
39645,72,2,0,2,6,16,925
39646,32,1,0,6,48,3,925
39647,52,2,0,4,48,1,925
39648,94,3,1,3,6,1,925
39649,88,2,0,9,55,6,925
39650,177,6,2,5,48,1,925
39651,53,2,0,3,6,2,925
39652,115,3,1,3,6,2,925
39653,74,2,0,3,6,3,925
39654,2,0,0,1,6,2,925
39655,46,2,0,1,6,6,925
39656,62,2,0,7,55,1,925
39657,179,6,2,7,55,2,925
39658,130,5,2,1,6,1,925
39659,50,2,0,7,55,1,925
39660,1,0,0,0,6,1,925
39661,99,3,1,3,6,1,925
39662,143,5,2,0,6,6,926
39663,59,2,0,6,48,12,926
39664,91,2,0,0,6,26,926
39665,60,2,0,2,6,21,926
39666,13,0,0,6,48,2,926
39667,11,0,0,0,6,4,926
39668,148,5,2,7,55,2,926
39669,90,2,0,8,55,1,926
39670,147,5,2,9,55,3,926
39671,135,5,2,7,55,1,926
39672,107,3,1,6,48,2,926
39673,34,1,0,2,6,1,926
39674,180,6,2,9,55,1,926
39675,42,2,0,3,6,4,926
39676,133,5,2,8,55,1,926
39677,75,2,0,1,6,8,926
39678,160,5,2,9,55,2,926
39679,3,0,0,2,6,1,926
39680,159,5,2,0,6,4,926
39681,37,1,0,0,6,25,926
39682,136,5,2,9,55,2,926
39683,7,0,0,0,6,4,926
39684,47,2,0,8,55,5,926
39685,78,2,0,1,6,5,926
39686,85,2,0,3,6,2,926
39687,165,6,2,2,6,3,926
39688,77,2,0,2,6,2,926
39689,81,2,0,2,6,1,926
39690,5,0,0,2,6,8,926
39691,113,3,1,4,48,1,926
39692,36,1,0,7,55,1,926
39693,66,2,0,9,55,1,926
39694,54,2,0,5,48,4,926
39695,73,2,0,5,48,1,926
39696,48,2,0,3,6,5,926
39697,69,2,0,5,48,1,926
39698,22,1,0,9,55,1,926
39699,132,5,2,2,6,3,926
39700,140,5,2,1,6,2,926
39701,176,6,2,3,6,3,926
39702,138,5,2,0,6,2,926
39703,28,1,0,8,55,4,926
39704,51,2,0,8,55,4,926
39705,134,5,2,6,48,27,926
39706,83,2,0,0,6,9,926
39707,70,2,0,9,55,2,926
39708,55,2,0,6,48,1,926
39709,139,5,2,1,6,2,926
39710,149,5,2,7,55,1,926
39711,157,5,2,6,48,1,926
39712,40,2,0,6,48,3,926
39713,4,0,0,7,55,4,926
39714,156,5,2,1,6,1,926
39715,119,4,1,5,48,1,926
39716,14,0,0,0,6,4,926
39717,72,2,0,2,6,10,926
39718,52,2,0,4,48,1,926
39719,88,2,0,9,55,4,926
39720,155,5,2,2,6,2,926
39721,0,0,0,2,6,2,926
39722,177,6,2,5,48,1,926
39723,53,2,0,3,6,2,926
39724,115,3,1,3,6,3,926
39725,74,2,0,3,6,4,926
39726,46,2,0,1,6,10,926
39727,175,6,2,8,55,1,926
39728,179,6,2,7,55,6,926
39729,43,2,0,6,48,1,926
39730,130,5,2,1,6,7,926
39731,146,5,2,7,55,1,926
39732,1,0,0,0,6,1,926
39733,99,3,1,3,6,1,926
39734,143,5,2,0,6,4,927
39735,59,2,0,6,48,9,927
39736,24,1,0,9,55,1,927
39737,91,2,0,0,6,18,927
39738,60,2,0,2,6,110,927
39739,13,0,0,6,48,3,927
39740,11,0,0,0,6,2,927
39741,148,5,2,7,55,5,927
39742,147,5,2,9,55,3,927
39743,96,3,1,7,55,1,927
39744,107,3,1,6,48,3,927
39745,34,1,0,2,6,3,927
39746,180,6,2,9,55,2,927
39747,42,2,0,3,6,2,927
39748,102,3,1,2,6,1,927
39749,75,2,0,1,6,11,927
39750,161,6,2,5,48,1,927
39751,3,0,0,2,6,2,927
39752,159,5,2,0,6,3,927
39753,37,1,0,0,6,14,927
39754,136,5,2,9,55,3,927
39755,7,0,0,0,6,4,927
39756,12,0,0,5,48,1,927
39757,47,2,0,8,55,6,927
39758,78,2,0,1,6,1,927
39759,85,2,0,3,6,1,927
39760,165,6,2,2,6,5,927
39761,5,0,0,2,6,10,927
39762,36,1,0,7,55,2,927
39763,66,2,0,9,55,2,927
39764,54,2,0,5,48,1,927
39765,2,0,0,8,55,1,927
39766,174,6,2,7,55,2,927
39767,73,2,0,5,48,2,927
39768,27,1,0,5,48,2,927
39769,48,2,0,3,6,1,927
39770,132,5,2,2,6,5,927
39771,140,5,2,1,6,1,927
39772,176,6,2,3,6,4,927
39773,138,5,2,0,6,3,927
39774,51,2,0,8,55,1,927
39775,141,5,2,9,55,2,927
39776,134,5,2,6,48,20,927
39777,83,2,0,0,6,6,927
39778,70,2,0,9,55,1,927
39779,18,1,0,7,55,1,927
39780,55,2,0,6,48,3,927
39781,139,5,2,1,6,1,927
39782,149,5,2,7,55,1,927
39783,40,2,0,6,48,2,927
39784,156,5,2,1,6,1,927
39785,92,3,1,7,55,1,927
39786,14,0,0,0,6,4,927
39787,110,3,1,6,48,1,927
39788,57,2,0,8,55,2,927
39789,72,2,0,2,6,13,927
39790,52,2,0,4,48,1,927
39791,88,2,0,9,55,4,927
39792,155,5,2,2,6,3,927
39793,53,2,0,3,6,2,927
39794,115,3,1,3,6,1,927
39795,74,2,0,3,6,3,927
39796,62,2,0,7,55,1,927
39797,179,6,2,7,55,2,927
39798,130,5,2,1,6,2,927
39799,50,2,0,7,55,2,927
39800,146,5,2,7,55,2,927
39801,1,0,0,0,6,2,927
39802,99,3,1,3,6,1,927
39803,143,5,2,0,6,2,928
39804,59,2,0,6,48,6,928
39805,61,2,0,6,48,1,928
39806,91,2,0,0,6,18,928
39807,60,2,0,2,6,31,928
39808,13,0,0,6,48,6,928
39809,11,0,0,0,6,4,928
39810,148,5,2,7,55,1,928
39811,147,5,2,9,55,11,928
39812,135,5,2,7,55,3,928
39813,96,3,1,7,55,1,928
39814,107,3,1,6,48,1,928
39815,34,1,0,2,6,1,928
39816,42,2,0,3,6,1,928
39817,133,5,2,8,55,1,928
39818,75,2,0,1,6,5,928
39819,97,3,1,9,55,1,928
39820,3,0,0,2,6,3,928
39821,159,5,2,0,6,1,928
39822,37,1,0,0,6,11,928
39823,7,0,0,0,6,1,928
39824,47,2,0,8,55,5,928
39825,78,2,0,1,6,1,928
39826,165,6,2,2,6,1,928
39827,77,2,0,2,6,1,928
39828,81,2,0,2,6,1,928
39829,5,0,0,2,6,6,928
39830,82,2,0,6,48,1,928
39831,145,5,2,4,48,2,928
39832,54,2,0,5,48,1,928
39833,73,2,0,5,48,1,928
39834,27,1,0,5,48,1,928
39835,48,2,0,3,6,1,928
39836,69,2,0,5,48,1,928
39837,132,5,2,2,6,2,928
39838,140,5,2,1,6,3,928
39839,176,6,2,3,6,2,928
39840,28,1,0,8,55,3,928
39841,134,5,2,6,48,10,928
39842,83,2,0,0,6,5,928
39843,139,5,2,1,6,1,928
39844,149,5,2,7,55,3,928
39845,4,0,0,7,55,3,928
39846,156,5,2,1,6,2,928
39847,98,3,1,0,6,1,928
39848,14,0,0,0,6,1,928
39849,72,2,0,2,6,5,928
39850,155,5,2,2,6,2,928
39851,0,0,0,2,6,2,928
39852,115,3,1,3,6,5,928
39853,74,2,0,3,6,2,928
39854,46,2,0,1,6,4,928
39855,179,6,2,7,55,1,928
39856,130,5,2,1,6,5,928
39857,50,2,0,7,55,6,928
39858,1,0,0,0,6,2,928
39859,143,5,2,0,6,4,929
39860,59,2,0,6,48,5,929
39861,24,1,0,9,55,1,929
39862,150,5,2,8,55,1,929
39863,60,2,0,2,6,71,929
39864,13,0,0,6,48,2,929
39865,11,0,0,0,6,1,929
39866,148,5,2,7,55,3,929
39867,107,3,1,6,48,5,929
39868,42,2,0,3,6,4,929
39869,133,5,2,8,55,2,929
39870,75,2,0,1,6,10,929
39871,161,6,2,5,48,1,929
39872,63,2,0,6,48,2,929
39873,97,3,1,9,55,1,929
39874,160,5,2,9,55,2,929
39875,3,0,0,2,6,1,929
39876,169,6,2,3,6,1,929
39877,37,1,0,0,6,19,929
39878,7,0,0,0,6,4,929
39879,12,0,0,5,48,2,929
39880,47,2,0,8,55,4,929
39881,78,2,0,1,6,3,929
39882,81,2,0,2,6,5,929
39883,155,5,2,3,6,1,929
39884,5,0,0,2,6,11,929
39885,36,1,0,7,55,1,929
39886,66,2,0,9,55,4,929
39887,54,2,0,5,48,1,929
39888,73,2,0,5,48,3,929
39889,48,2,0,3,6,2,929
39890,132,5,2,2,6,4,929
39891,140,5,2,1,6,5,929
39892,176,6,2,3,6,1,929
39893,138,5,2,0,6,1,929
39894,28,1,0,8,55,3,929
39895,51,2,0,8,55,4,929
39896,141,5,2,9,55,3,929
39897,83,2,0,0,6,3,929
39898,70,2,0,9,55,1,929
39899,139,5,2,1,6,1,929
39900,4,0,0,7,55,1,929
39901,57,2,0,8,55,1,929
39902,72,2,0,2,6,4,929
39903,52,2,0,4,48,2,929
39904,71,2,0,3,6,1,929
39905,53,2,0,3,6,3,929
39906,115,3,1,3,6,1,929
39907,74,2,0,3,6,9,929
39908,46,2,0,1,6,2,929
39909,62,2,0,7,55,3,929
39910,130,5,2,1,6,4,929
39911,50,2,0,7,55,4,929
39912,99,3,1,3,6,2,929
39913,143,5,2,0,6,3,930
39914,59,2,0,6,48,12,930
39915,60,2,0,2,6,9,930
39916,13,0,0,6,48,1,930
39917,11,0,0,0,6,6,930
39918,148,5,2,7,55,4,930
39919,147,5,2,9,55,7,930
39920,124,4,1,5,48,2,930
39921,96,3,1,7,55,1,930
39922,107,3,1,6,48,5,930
39923,34,1,0,2,6,2,930
39924,42,2,0,3,6,7,930
39925,133,5,2,8,55,1,930
39926,75,2,0,1,6,6,930
39927,97,3,1,9,55,2,930
39928,160,5,2,9,55,2,930
39929,3,0,0,2,6,2,930
39930,169,6,2,3,6,1,930
39931,37,1,0,0,6,8,930
39932,7,0,0,0,6,2,930
39933,47,2,0,8,55,2,930
39934,78,2,0,1,6,4,930
39935,165,6,2,2,6,5,930
39936,77,2,0,2,6,4,930
39937,168,6,2,2,6,1,930
39938,84,2,0,2,6,1,930
39939,5,0,0,2,6,1,930
39940,36,1,0,7,55,3,930
39941,145,5,2,4,48,2,930
39942,66,2,0,9,55,2,930
39943,54,2,0,5,48,2,930
39944,73,2,0,5,48,1,930
39945,132,5,2,2,6,1,930
39946,140,5,2,1,6,1,930
39947,176,6,2,3,6,2,930
39948,28,1,0,8,55,4,930
39949,51,2,0,8,55,4,930
39950,83,2,0,0,6,2,930
39951,139,5,2,1,6,1,930
39952,149,5,2,7,55,2,930
39953,4,0,0,7,55,2,930
39954,156,5,2,1,6,4,930
39955,92,3,1,7,55,1,930
39956,119,4,1,5,48,5,930
39957,14,0,0,0,6,2,930
39958,88,2,0,9,55,2,930
39959,155,5,2,2,6,1,930
39960,0,0,0,2,6,1,930
39961,177,6,2,5,48,1,930
39962,115,3,1,3,6,14,930
39963,46,2,0,1,6,2,930
39964,50,2,0,7,55,4,930
39965,146,5,2,7,55,1,930
39966,99,3,1,3,6,2,930
39967,143,5,2,0,6,1,931
39968,59,2,0,6,48,6,931
39969,60,2,0,2,6,2,931
39970,13,0,0,6,48,3,931
39971,11,0,0,0,6,7,931
39972,148,5,2,7,55,9,931
39973,147,5,2,9,55,11,931
39974,135,5,2,7,55,1,931
39975,124,4,1,5,48,1,931
39976,96,3,1,7,55,1,931
39977,34,1,0,2,6,1,931
39978,42,2,0,3,6,5,931
39979,75,2,0,1,6,7,931
39980,161,6,2,5,48,1,931
39981,63,2,0,6,48,1,931
39982,178,6,2,3,6,1,931
39983,97,3,1,9,55,1,931
39984,3,0,0,2,6,3,931
39985,159,5,2,0,6,2,931
39986,37,1,0,0,6,8,931
39987,136,5,2,9,55,2,931
39988,7,0,0,0,6,1,931
39989,47,2,0,8,55,7,931
39990,78,2,0,1,6,5,931
39991,165,6,2,2,6,4,931
39992,77,2,0,2,6,2,931
39993,114,3,1,1,6,1,931
39994,5,0,0,2,6,9,931
39995,142,5,2,0,6,1,931
39996,36,1,0,7,55,1,931
39997,145,5,2,4,48,2,931
39998,66,2,0,9,55,1,931
39999,27,1,0,5,48,1,931
40000,22,1,0,9,55,1,931
40001,154,5,2,4,48,3,931
40002,140,5,2,1,6,2,931
40003,176,6,2,3,6,4,931
40004,138,5,2,0,6,3,931
40005,51,2,0,8,55,7,931
40006,141,5,2,9,55,2,931
40007,83,2,0,0,6,4,931
40008,70,2,0,9,55,3,931
40009,139,5,2,1,6,1,931
40010,149,5,2,7,55,3,931
40011,4,0,0,7,55,1,931
40012,156,5,2,1,6,4,931
40013,14,0,0,0,6,2,931
40014,72,2,0,2,6,4,931
40015,88,2,0,9,55,9,931
40016,71,2,0,3,6,1,931
40017,177,6,2,5,48,1,931
40018,53,2,0,3,6,1,931
40019,115,3,1,3,6,4,931
40020,74,2,0,3,6,2,931
40021,62,2,0,7,55,1,931
40022,179,6,2,7,55,4,931
40023,130,5,2,1,6,2,931
40024,50,2,0,7,55,5,931
40025,99,3,1,3,6,3,931
40026,143,5,2,0,6,7,932
40027,59,2,0,6,48,5,932
40028,60,2,0,2,6,54,932
40029,13,0,0,6,48,1,932
40030,11,0,0,0,6,6,932
40031,148,5,2,7,55,3,932
40032,147,5,2,9,55,20,932
40033,135,5,2,7,55,1,932
40034,96,3,1,7,55,3,932
40035,107,3,1,6,48,5,932
40036,34,1,0,2,6,3,932
40037,42,2,0,3,6,5,932
40038,133,5,2,8,55,1,932
40039,75,2,0,1,6,5,932
40040,161,6,2,5,48,1,932
40041,97,3,1,9,55,1,932
40042,3,0,0,2,6,2,932
40043,159,5,2,0,6,3,932
40044,37,1,0,0,6,18,932
40045,7,0,0,0,6,12,932
40046,12,0,0,5,48,3,932
40047,47,2,0,8,55,1,932
40048,78,2,0,1,6,5,932
40049,85,2,0,3,6,3,932
40050,165,6,2,2,6,2,932
40051,103,3,1,9,55,1,932
40052,77,2,0,2,6,5,932
40053,114,3,1,1,6,1,932
40054,5,0,0,2,6,8,932
40055,113,3,1,4,48,1,932
40056,36,1,0,7,55,1,932
40057,121,4,1,2,6,1,932
40058,145,5,2,4,48,2,932
40059,66,2,0,9,55,1,932
40060,73,2,0,5,48,1,932
40061,48,2,0,3,6,1,932
40062,69,2,0,5,48,1,932
40063,22,1,0,9,55,1,932
40064,154,5,2,4,48,4,932
40065,132,5,2,2,6,4,932
40066,176,6,2,3,6,8,932
40067,138,5,2,0,6,2,932
40068,51,2,0,8,55,2,932
40069,83,2,0,0,6,15,932
40070,139,5,2,1,6,4,932
40071,149,5,2,7,55,2,932
40072,40,2,0,6,48,2,932
40073,4,0,0,7,55,2,932
40074,92,3,1,7,55,1,932
40075,14,0,0,0,6,1,932
40076,57,2,0,8,55,1,932
40077,72,2,0,2,6,14,932
40078,52,2,0,4,48,2,932
40079,88,2,0,9,55,1,932
40080,155,5,2,2,6,3,932
40081,0,0,0,2,6,1,932
40082,53,2,0,3,6,1,932
40083,115,3,1,3,6,3,932
40084,74,2,0,3,6,4,932
40085,46,2,0,1,6,7,932
40086,62,2,0,7,55,3,932
40087,130,5,2,1,6,5,932
40088,50,2,0,7,55,8,932
40089,1,0,0,0,6,4,932
40090,99,3,1,3,6,2,932
40091,143,5,2,0,6,7,933
40092,59,2,0,6,48,8,933
40093,150,5,2,8,55,1,933
40094,60,2,0,2,6,25,933
40095,13,0,0,6,48,3,933
40096,11,0,0,0,6,3,933
40097,148,5,2,7,55,7,933
40098,147,5,2,9,55,14,933
40099,124,4,1,5,48,2,933
40100,107,3,1,6,48,1,933
40101,34,1,0,2,6,3,933
40102,42,2,0,3,6,4,933
40103,75,2,0,1,6,10,933
40104,63,2,0,6,48,1,933
40105,3,0,0,2,6,2,933
40106,159,5,2,0,6,4,933
40107,37,1,0,0,6,13,933
40108,136,5,2,9,55,3,933
40109,7,0,0,0,6,1,933
40110,47,2,0,8,55,1,933
40111,78,2,0,1,6,8,933
40112,128,5,2,4,48,1,933
40113,85,2,0,3,6,2,933
40114,165,6,2,2,6,1,933
40115,77,2,0,2,6,1,933
40116,168,6,2,2,6,2,933
40117,5,0,0,2,6,10,933
40118,36,1,0,7,55,4,933
40119,121,4,1,2,6,1,933
40120,145,5,2,4,48,1,933
40121,66,2,0,9,55,2,933
40122,54,2,0,5,48,2,933
40123,73,2,0,5,48,1,933
40124,27,1,0,5,48,1,933
40125,48,2,0,3,6,2,933
40126,154,5,2,4,48,3,933
40127,132,5,2,2,6,8,933
40128,140,5,2,1,6,3,933
40129,176,6,2,3,6,2,933
40130,138,5,2,0,6,3,933
40131,28,1,0,8,55,1,933
40132,51,2,0,8,55,4,933
40133,141,5,2,9,55,2,933
40134,83,2,0,0,6,4,933
40135,70,2,0,9,55,3,933
40136,139,5,2,1,6,6,933
40137,149,5,2,7,55,4,933
40138,40,2,0,6,48,3,933
40139,4,0,0,7,55,1,933
40140,156,5,2,1,6,1,933
40141,14,0,0,0,6,2,933
40142,72,2,0,2,6,21,933
40143,88,2,0,9,55,6,933
40144,155,5,2,2,6,1,933
40145,71,2,0,3,6,2,933
40146,53,2,0,3,6,1,933
40147,115,3,1,3,6,3,933
40148,74,2,0,3,6,2,933
40149,46,2,0,1,6,8,933
40150,62,2,0,7,55,1,933
40151,179,6,2,7,55,5,933
40152,43,2,0,6,48,1,933
40153,130,5,2,1,6,7,933
40154,50,2,0,7,55,4,933
40155,1,0,0,0,6,2,933
40156,99,3,1,3,6,1,933
40157,143,5,2,0,6,3,934
40158,59,2,0,6,48,4,934
40159,150,5,2,8,55,1,934
40160,61,2,0,6,48,1,934
40161,60,2,0,2,6,52,934
40162,13,0,0,6,48,2,934
40163,148,5,2,7,55,1,934
40164,147,5,2,9,55,12,934
40165,135,5,2,7,55,2,934
40166,124,4,1,5,48,3,934
40167,107,3,1,6,48,1,934
40168,34,1,0,2,6,5,934
40169,151,5,2,7,55,2,934
40170,42,2,0,3,6,3,934
40171,75,2,0,1,6,20,934
40172,63,2,0,6,48,1,934
40173,159,5,2,0,6,1,934
40174,37,1,0,0,6,27,934
40175,7,0,0,0,6,3,934
40176,12,0,0,5,48,4,934
40177,47,2,0,8,55,3,934
40178,78,2,0,1,6,4,934
40179,85,2,0,3,6,1,934
40180,165,6,2,2,6,2,934
40181,103,3,1,9,55,1,934
40182,77,2,0,2,6,2,934
40183,168,6,2,2,6,1,934
40184,5,0,0,2,6,4,934
40185,113,3,1,4,48,1,934
40186,82,2,0,6,48,1,934
40187,36,1,0,7,55,1,934
40188,145,5,2,4,48,1,934
40189,66,2,0,9,55,4,934
40190,174,6,2,7,55,1,934
40191,73,2,0,5,48,2,934
40192,48,2,0,3,6,1,934
40193,22,1,0,9,55,1,934
40194,154,5,2,4,48,1,934
40195,132,5,2,2,6,4,934
40196,171,6,2,8,55,1,934
40197,176,6,2,3,6,1,934
40198,138,5,2,0,6,1,934
40199,28,1,0,8,55,1,934
40200,51,2,0,8,55,3,934
40201,83,2,0,0,6,1,934
40202,139,5,2,1,6,1,934
40203,149,5,2,7,55,1,934
40204,4,0,0,7,55,2,934
40205,92,3,1,7,55,1,934
40206,110,3,1,6,48,2,934
40207,57,2,0,8,55,1,934
40208,72,2,0,2,6,5,934
40209,52,2,0,4,48,1,934
40210,88,2,0,9,55,4,934
40211,155,5,2,2,6,3,934
40212,0,0,0,2,6,1,934
40213,53,2,0,3,6,4,934
40214,115,3,1,3,6,11,934
40215,74,2,0,3,6,3,934
40216,62,2,0,7,55,2,934
40217,179,6,2,7,55,1,934
40218,43,2,0,6,48,1,934
40219,130,5,2,1,6,2,934
40220,95,3,1,0,6,1,934
40221,50,2,0,7,55,4,934
40222,99,3,1,3,6,4,934
40223,173,6,2,4,48,4,934
40224,143,5,2,0,6,2,935
40225,59,2,0,6,48,1,935
40226,24,1,0,9,55,1,935
40227,60,2,0,2,6,17,935
40228,13,0,0,6,48,1,935
40229,148,5,2,7,55,1,935
40230,147,5,2,9,55,4,935
40231,107,3,1,6,48,5,935
40232,42,2,0,3,6,6,935
40233,75,2,0,1,6,12,935
40234,160,5,2,9,55,1,935
40235,3,0,0,2,6,2,935
40236,37,1,0,0,6,12,935
40237,136,5,2,9,55,1,935
40238,23,1,0,2,6,1,935
40239,12,0,0,5,48,1,935
40240,47,2,0,8,55,3,935
40241,78,2,0,1,6,10,935
40242,85,2,0,3,6,2,935
40243,165,6,2,2,6,2,935
40244,84,2,0,2,6,3,935
40245,5,0,0,2,6,4,935
40246,82,2,0,6,48,1,935
40247,36,1,0,7,55,2,935
40248,121,4,1,2,6,1,935
40249,145,5,2,4,48,2,935
40250,73,2,0,5,48,1,935
40251,27,1,0,5,48,1,935
40252,48,2,0,3,6,4,935
40253,22,1,0,9,55,1,935
40254,154,5,2,4,48,3,935
40255,132,5,2,2,6,1,935
40256,171,6,2,8,55,1,935
40257,140,5,2,1,6,2,935
40258,176,6,2,3,6,3,935
40259,138,5,2,0,6,3,935
40260,28,1,0,8,55,9,935
40261,51,2,0,8,55,4,935
40262,141,5,2,9,55,1,935
40263,83,2,0,0,6,2,935
40264,55,2,0,6,48,1,935
40265,139,5,2,1,6,3,935
40266,149,5,2,7,55,4,935
40267,4,0,0,7,55,1,935
40268,156,5,2,1,6,1,935
40269,14,0,0,0,6,3,935
40270,72,2,0,2,6,12,935
40271,52,2,0,4,48,1,935
40272,94,3,1,3,6,1,935
40273,88,2,0,9,55,2,935
40274,115,3,1,3,6,2,935
40275,74,2,0,3,6,6,935
40276,46,2,0,1,6,3,935
40277,62,2,0,7,55,1,935
40278,179,6,2,7,55,2,935
40279,43,2,0,6,48,1,935
40280,50,2,0,7,55,1,935
40281,146,5,2,7,55,2,935
40282,1,0,0,0,6,4,935
40283,99,3,1,3,6,2,935
40284,143,5,2,0,6,4,936
40285,59,2,0,6,48,4,936
40286,172,6,2,6,48,1,936
40287,60,2,0,2,6,12,936
40288,13,0,0,6,48,4,936
40289,148,5,2,7,55,2,936
40290,147,5,2,9,55,3,936
40291,96,3,1,7,55,4,936
40292,107,3,1,6,48,12,936
40293,34,1,0,2,6,1,936
40294,180,6,2,9,55,1,936
40295,42,2,0,3,6,3,936
40296,75,2,0,1,6,1,936
40297,3,0,0,2,6,2,936
40298,159,5,2,0,6,1,936
40299,37,1,0,0,6,15,936
40300,136,5,2,9,55,2,936
40301,12,0,0,5,48,1,936
40302,47,2,0,8,55,2,936
40303,78,2,0,1,6,4,936
40304,128,5,2,4,48,1,936
40305,85,2,0,3,6,2,936
40306,165,6,2,2,6,5,936
40307,155,5,2,3,6,2,936
40308,84,2,0,2,6,2,936
40309,5,0,0,2,6,4,936
40310,66,2,0,9,55,1,936
40311,154,5,2,4,48,2,936
40312,140,5,2,1,6,1,936
